Wall time,Step,Value
1768823199.3751519,358,0.6027075052261353
1768823199.4235787,358,0.6203113198280334
1768823199.4410481,358,0.5598092675209045
1768823199.6336124,359,0.5613428354263306
1768823199.7777376,360,0.5580776333808899
1768823199.8304088,360,0.5898732542991638
1768823199.8865917,361,0.552536129951477
1768823200.2718678,362,0.6023637056350708
1768823200.2869856,362,0.5625927448272705
1768823200.4427438,363,0.531583845615387
1768823200.5856402,364,0.5770770311355591
1768823200.7324393,364,0.5970063805580139
1768823200.8184557,365,0.5741773247718811
1768823200.940875,366,0.5709871649742126
1768823201.0953982,367,0.5742476582527161
1768823201.1459312,367,0.584293007850647
1768823201.3564577,368,0.5628516674041748
1768823201.413743,368,0.5999627709388733
1768823201.5222895,368,0.504645824432373
1768823201.5753858,369,0.5534623861312866
1768823201.6093993,369,0.5684237480163574
1768823201.7024422,369,0.599243700504303
1768823201.832078,370,0.5910120606422424
1768823201.9072998,370,0.6233223080635071
1768823201.96891,371,0.5697888135910034
1768823202.0801208,371,0.5746063590049744
1768823202.1281228,371,0.5791705846786499
1768823202.1566365,371,0.5949022769927979
1768823202.4337342,373,0.5599807500839233
1768823202.510737,373,0.566730797290802
1768823202.5258605,373,0.6773720979690552
1768823202.737988,375,0.5543031692504883
1768823202.7979426,375,0.5908390879631042
1768823202.8525028,375,0.5822181701660156
1768823202.902518,375,0.5997436046600342
1768823202.9275436,375,0.5428771376609802
1768823203.0176578,376,0.555067241191864
1768823203.133354,376,0.5679101347923279
1768823203.4476533,378,0.5312877893447876
1768823203.4906497,378,0.5908378958702087
1768823203.5248904,378,0.5918986201286316
1768823203.8616157,380,0.5767182111740112
1768823203.9614887,381,0.573215126991272
1768823204.0064828,381,0.5798010230064392
1768823204.1652858,382,0.5561448931694031
1768823204.2035341,382,0.5854232311248779
1768823204.2500668,382,0.5779714584350586
1768823204.292063,382,0.5739578604698181
1768823204.405363,383,0.5826250314712524
1768823204.4560106,383,0.602475643157959
1768823204.5020397,383,0.5798028707504272
1768823204.5193973,383,0.5012471675872803
1768823204.6853673,384,0.5935511589050293
1768823204.7023816,384,0.5403859615325928
1768823204.7683632,385,0.5797039866447449
1768823204.9244554,385,0.5582659840583801
1768823205.0130396,386,0.5846970081329346
1768823205.0914454,386,0.6011242866516113
1768823205.1450062,386,0.5548503994941711
1768823205.183009,387,0.5713731646537781
1768823205.223015,387,0.5692698359489441
1768823205.286534,387,0.5521809458732605
1768823205.3015296,387,0.5939922332763672
1768823205.5000951,388,0.5346041321754456
1768823205.6520998,389,0.549060583114624
1768823205.697403,389,0.5225428938865662
1768823205.8621085,390,0.6083719730377197
1768823206.0074463,391,0.5630887150764465
1768823206.0521107,391,0.560745894908905
1768823206.1253073,391,0.5633708834648132
1768823206.1864755,392,0.5843247175216675
1768823206.471583,393,0.5560330152511597
1768823206.5265923,393,0.5952144265174866
1768823206.612649,393,0.6090935468673706
1768823206.6910827,394,0.5864788293838501
1768823207.0662954,396,0.5790597200393677
1768823207.0985272,396,0.5996903777122498
1768823207.142776,396,0.572672426700592
1768823207.176777,396,0.5620545148849487
1768823207.5752294,399,0.5647537708282471
1768823207.664091,399,0.5541275143623352
1768823207.7306898,399,0.5209647417068481
1768823207.8255544,400,0.5562987327575684
1768823207.9410758,401,0.5547029972076416
1768823207.9882631,401,0.5846350193023682
1768823208.029276,401,0.5768929123878479
1768823208.0696967,401,0.5824447274208069
1768823208.0847008,401,0.5573341250419617
1768823208.1373274,402,0.554413914680481
1768823208.1956244,402,0.5389477610588074
1768823208.2662807,402,0.6041381359100342
1768823208.2822876,402,0.5393160581588745
1768823208.3165345,403,0.5633183717727661
1768823208.4035747,403,0.5580967664718628
1768823208.5874035,404,0.5689085721969604
1768823208.675078,405,0.548024594783783
1768823208.748194,405,0.5673609375953674
1768823208.7841935,405,0.5827169418334961
1768823208.8535712,406,0.5908671617507935
1768823209.0432549,406,0.6089704632759094
1768823209.1885476,407,0.5802890062332153
1768823209.2590814,407,0.6044191122055054
1768823209.3774793,408,0.592803418636322
1768823209.4692352,408,0.5442362427711487
1768823209.5012317,409,0.5503316521644592
1768823209.5997562,409,0.6005882024765015
1768823209.6496286,410,0.612132728099823
1768823209.6866398,410,0.5397658348083496
1768823209.9657264,411,0.5158622860908508
1768823210.013725,412,0.553286075592041
1768823210.0874467,412,0.5959120988845825
1768823210.3144667,413,0.5493112802505493
1768823210.521624,414,0.5713366866111755
1768823210.5702367,414,0.5772638320922852
1768823210.5879812,414,0.5861383080482483
1768823210.6613605,415,0.5742679834365845
1768823210.6933985,415,0.543269157409668
1768823210.7398376,415,0.6445839405059814
1768823210.8038387,416,0.5516913533210754
1768823210.910019,416,0.587481677532196
1768823210.9405532,417,0.5735925436019897
1768823211.081237,417,0.556135356426239
1768823211.2773037,418,0.5969539284706116
1768823211.3744638,419,0.5658445358276367
1768823211.6151798,420,0.5777757167816162
1768823211.6560156,420,0.5754358768463135
1768823211.689089,420,0.556517481803894
1768823211.7320914,421,0.6169049739837646
1768823211.7626152,421,0.5355584621429443
1768823211.8609753,421,0.5469940900802612
1768823211.974938,422,0.6050112247467041
1768823212.0781531,422,0.5436023473739624
1768823212.1312754,423,0.5640180706977844
1768823212.2681665,423,0.5868021249771118
1768823212.3314493,424,0.5639241337776184
1768823212.4650521,424,0.5900126099586487
1768823212.527065,424,0.5394325256347656
1768823212.5556595,424,0.56102055311203
1768823212.7776449,425,0.5764971971511841
1768823212.9497201,426,0.5565981864929199
1768823212.9958386,426,0.5671148896217346
1768823213.0288546,426,0.5212075710296631
1768823213.205967,427,0.5409942269325256
1768823213.2308974,427,0.5567509531974792
1768823213.3114188,428,0.5663855075836182
1768823213.3479323,428,0.5622435212135315
1768823213.4000316,428,0.5628631711006165
1768823213.436047,429,0.5617533922195435
1768823213.4713888,429,0.5636138916015625
1768823213.5458279,429,0.5864828824996948
1768823213.5638294,429,0.5674477219581604
1768823213.602169,430,0.5816084146499634
1768823213.6321833,430,0.5516297817230225
1768823213.728374,430,0.6411396861076355
1768823213.8099022,431,0.6209229230880737
1768823213.8467722,431,0.5437499284744263
1768823214.0805268,432,0.5745543837547302
1768823214.1125236,432,0.5466082096099854
1768823214.1591833,433,0.5407161116600037
1768823214.3515377,433,0.5954057574272156
1768823214.437835,434,0.5403105020523071
1768823214.5344963,434,0.5430849194526672
1768823214.669027,435,0.548647940158844
1768823214.8664007,436,0.5400376915931702
1768823214.963749,437,0.5715739130973816
1768823215.0214307,437,0.5709402561187744
1768823215.0948353,438,0.5803465843200684
1768823215.1534667,438,0.5895477533340454
1768823215.2597773,438,0.590408980846405
1768823215.3378546,439,0.5944054126739502
1768823215.435424,439,0.547896146774292
1768823215.4520326,439,0.5368539094924927
1768823215.5209482,440,0.5553086996078491
1768823215.637702,440,0.5753446817398071
1768823215.6621447,440,0.5631539821624756
1768823215.790451,441,0.5381239652633667
1768823215.821454,441,0.6010960340499878
1768823215.911008,442,0.5303840041160583
1768823216.0011537,442,0.5450357794761658
1768823216.1828268,443,0.5742577910423279
1768823216.4465039,444,0.5244289040565491
1768823216.4805036,445,0.5535625219345093
1768823216.5909114,445,0.556547224521637
1768823216.6058433,445,0.5140718221664429
1768823216.6854417,446,0.5719747543334961
1768823216.7609794,446,0.5574008226394653
1768823216.7890458,446,0.5627445578575134
1768823216.8870807,447,0.5718940496444702
1768823216.9355469,447,0.5430054664611816
1768823217.0335572,447,0.5940424799919128
1768823217.1023383,448,0.5725706815719604
1768823217.1502378,448,0.5539969205856323
1768823217.2094793,448,0.5554348230361938
1768823217.2657666,448,0.5677849650382996
1768823217.3499386,449,0.5754798650741577
1768823217.3838809,449,0.5198710560798645
1768823217.5557313,450,0.5845391750335693
1768823217.5966618,450,0.5524733662605286
1768823217.6574216,450,0.5434483885765076
1768823217.8002112,451,0.6051902770996094
1768823217.8740313,451,0.512165367603302
1768823218.0200336,452,0.591434121131897
1768823218.2490165,453,0.610955536365509
1768823218.5079126,454,0.526206374168396
1768823218.6384642,455,0.6006496548652649
1768823218.7705216,456,0.5534929633140564
1768823218.9932263,457,0.5648847222328186
1768823219.0825164,457,0.5505878925323486
1768823219.1900578,458,0.5633752942085266
1768823219.4997237,459,0.5387560129165649
1768823219.5360076,459,0.559140145778656
1768823219.6316588,460,0.5700060129165649
1768823219.7630978,460,0.5214732885360718
1768823219.8637815,461,0.5482825636863708
1768823219.906778,461,0.5686299800872803
1768823219.939017,461,0.5723205208778381
1768823220.2350657,463,0.5596981048583984
1768823220.263563,463,0.5579289197921753
1768823220.2774773,463,0.5377590656280518
1768823220.3086054,464,0.533377468585968
1768823220.38816,464,0.5550137758255005
1768823220.4471827,464,0.5811564326286316
1768823220.558419,465,0.5578398704528809
1768823220.594568,465,0.6114377379417419
1768823220.728647,466,0.563840389251709
1768823220.7901795,466,0.5795482397079468
1768823220.8241796,467,0.558195173740387
1768823220.8619843,467,0.5443384647369385
1768823220.8979025,467,0.5733309984207153
1768823221.1850631,469,0.5750605463981628
1768823221.6088843,470,0.544617772102356
1768823221.7045708,471,0.5644658803939819
1768823221.796669,471,0.5563604831695557
1768823221.9733737,472,0.57148277759552
1768823222.087211,473,0.565180778503418
1768823222.1382935,473,0.5632179379463196
1768823222.2512693,474,0.5734336376190186
1768823222.3051224,474,0.5758798122406006
1768823222.414767,475,0.5726271271705627
1768823222.5552142,475,0.5780328512191772
1768823222.6359696,476,0.5293700098991394
1768823222.750011,476,0.5680435299873352
1768823222.8855913,477,0.5256080627441406
1768823223.0100234,477,0.552986204624176
1768823223.033126,477,0.5584596991539001
1768823223.1035793,478,0.6042240858078003
1768823223.1931102,478,0.5189865827560425
1768823223.46567,480,0.5464308857917786
1768823223.5531914,480,0.5330343246459961
1768823223.6206865,480,0.628582775592804
1768823223.7062888,481,0.5944772362709045
1768823223.9262202,482,0.5602916479110718
1768823224.0803578,483,0.5554077625274658
1768823224.1950011,484,0.5869182348251343
1768823224.3432739,484,0.5661073923110962
1768823224.3868043,485,0.5714966654777527
1768823224.4430947,485,0.5786401629447937
1768823224.6232393,486,0.5468076467514038
1768823224.653823,486,0.5364335775375366
1768823224.6868184,486,0.5786311626434326
1768823224.7258232,486,0.5779678821563721
1768823224.8623548,487,0.5705127716064453
1768823225.0891907,488,0.5633090138435364
1768823225.1832147,488,0.6423283815383911
1768823225.2647479,489,0.5558979511260986
1768823225.4246159,490,0.5796833634376526
1768823225.4684925,490,0.5459073781967163
1768823225.5154123,490,0.5518207550048828
1768823225.547414,490,0.5710570216178894
1768823225.61031,491,0.5539616942405701
1768823225.6834478,491,0.5573970675468445
1768823225.8173993,492,0.5811845064163208
1768823225.9441283,492,0.5531100630760193
1768823225.9696507,492,0.5278937816619873
1768823226.0648406,493,0.5359203815460205
1768823226.128566,493,0.5491653084754944
1768823226.3525898,495,0.5460256338119507
1768823226.4717684,495,0.564801812171936
1768823226.5097702,495,0.5922524333000183
1768823226.6077564,496,0.547344446182251
1768823226.689412,496,0.5393357872962952
1768823226.7561429,497,0.5596729516983032
1768823226.8001425,497,0.5725423097610474
1768823226.9089823,497,0.5439009070396423
1768823227.0356946,498,0.5542446374893188
1768823227.109579,498,0.529157280921936
1768823227.2108724,499,0.5855859518051147
1768823227.311043,499,0.5517642498016357
1768823227.3380442,499,0.6067262291908264
